,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229
100,492.0,2320.0,6163.0,17487.0,42443.0,71333.0,80584.0,72210.0,22.0,293234.0,44.0,182.0,452.0,1452.0,5821.0,13729.0,18408.0,15235.0,27.0,55520.0,173.0,768.0,2085.0,5950.0,13022.0,18960.0,15697.0,9365.0,26.0,66218.0,359.0,1566.0,4493.0,13216.0,33549.0,58969.0,67918.0,58589.0,24.0,238859.0,1.0,67.0,202.0,617.0,1544.0,2710.0,3573.0,4284.0,28.0,13192.0,63.0,238.0,600.0,1652.0,4110.0,6703.0,7511.0,6442.0,28.0,27515.0,21.0,375.0,1643.0,5387.0,14974.0,27337.0,33940.0,38229.0,25.0,122105.0,13.0,73.0,385.0,1791.0,6508.0,14672.0,21374.0,23194.0,26.0,68182.0,139.0,692.0,1867.0,5251.0,11838.0,18282.0,19496.0,18468.0,27.0,76230.0,4.0,72.0,270.0,1058.0,3626.0,8697.0,14448.0,18265.0,28.0,46636.0,0.0,107.0,363.0,1209.0,3770.0,8605.0,13912.0,19847.0,27.0,48010.0,7.0,87.0,339.0,1159.0,3450.0,6851.0,8995.0,10040.0,27.0,31125.0,131.0,384.0,936.0,2413.0,5623.0,9423.0,10968.0,11382.0,27.0,41457.0,114.0,497.0,1530.0,4491.0,10869.0,17386.0,15792.0,10030.0,27.0,60906.0,49.0,97.0,331.0,1159.0,4036.0,8198.0,9315.0,7060.0,28.0,30441.0,103.0,579.0,2140.0,6650.0,16561.0,27479.0,27240.0,18512.0,26.0,99462.0,277.0,1183.0,2576.0,4613.0,6802.0,6736.0,3413.0,835.0,27.0,26632.0,28.0,28.0,25.0,9.0,157.0,1389.0,6258.0,13878.0,28.0,21788.0,28.0,27.0,21.0,30.0,732.0,4967.0,17398.0,35424.0,27.0,58672.0,52.0,429.0,1312.0,3942.0,9700.0,16577.0,17385.0,14279.0,26.0,63874.0,94.0,266.0,425.0,808.0,1714.0,2631.0,3125.0,3757.0,27.0,13017.0,721.0,2082.0,4893.0,13110.0,32787.0,57216.0,66714.0,66769.0,22.0,244494.0,1403.0,4964.0,12691.0,33976.0,82110.0,140682.0,170723.0,183018.0,16.0,629775.0
101,385.0,2213.0,6056.0,17380.0,42336.0,71226.0,80477.0,72103.0,129.0,293127.0,63.0,75.0,345.0,1345.0,5714.0,13622.0,18301.0,15128.0,134.0,55413.0,66.0,661.0,1978.0,5843.0,12915.0,18853.0,15590.0,9258.0,133.0,66111.0,252.0,1459.0,4386.0,13109.0,33442.0,58862.0,67811.0,58482.0,131.0,238752.0,108.0,40.0,95.0,510.0,1437.0,2603.0,3466.0,4177.0,135.0,13085.0,44.0,131.0,493.0,1545.0,4003.0,6596.0,7404.0,6335.0,135.0,27408.0,86.0,268.0,1536.0,5280.0,14867.0,27230.0,33833.0,38122.0,132.0,121998.0,120.0,34.0,278.0,1684.0,6401.0,14565.0,21267.0,23087.0,133.0,68075.0,32.0,585.0,1760.0,5144.0,11731.0,18175.0,19389.0,18361.0,134.0,76123.0,103.0,35.0,163.0,951.0,3519.0,8590.0,14341.0,18158.0,135.0,46529.0,107.0,0.0,256.0,1102.0,3663.0,8498.0,13805.0,19740.0,134.0,47903.0,100.0,20.0,232.0,1052.0,3343.0,6744.0,8888.0,9933.0,134.0,31018.0,24.0,277.0,829.0,2306.0,5516.0,9316.0,10861.0,11275.0,134.0,41350.0,7.0,390.0,1423.0,4384.0,10762.0,17279.0,15685.0,9923.0,134.0,60799.0,58.0,10.0,224.0,1052.0,3929.0,8091.0,9208.0,6953.0,135.0,30334.0,4.0,472.0,2033.0,6543.0,16454.0,27372.0,27133.0,18405.0,133.0,99355.0,170.0,1076.0,2469.0,4506.0,6695.0,6629.0,3306.0,728.0,134.0,26525.0,135.0,135.0,132.0,116.0,50.0,1282.0,6151.0,13771.0,135.0,21681.0,135.0,134.0,128.0,77.0,625.0,4860.0,17291.0,35317.0,134.0,58565.0,55.0,322.0,1205.0,3835.0,9593.0,16470.0,17278.0,14172.0,133.0,63767.0,13.0,159.0,318.0,701.0,1607.0,2524.0,3018.0,3650.0,134.0,12910.0,614.0,1975.0,4786.0,13003.0,32680.0,57109.0,66607.0,66662.0,129.0,244387.0,1296.0,4857.0,12584.0,33869.0,82003.0,140575.0,170616.0,182911.0,123.0,629668.0
102,129.0,1957.0,5800.0,17124.0,42080.0,70970.0,80221.0,71847.0,385.0,292871.0,319.0,181.0,89.0,1089.0,5458.0,13366.0,18045.0,14872.0,390.0,55157.0,190.0,405.0,1722.0,5587.0,12659.0,18597.0,15334.0,9002.0,389.0,65855.0,4.0,1203.0,4130.0,12853.0,33186.0,58606.0,67555.0,58226.0,387.0,238496.0,364.0,296.0,161.0,254.0,1181.0,2347.0,3210.0,3921.0,391.0,12829.0,300.0,125.0,237.0,1289.0,3747.0,6340.0,7148.0,6079.0,391.0,27152.0,342.0,12.0,1280.0,5024.0,14611.0,26974.0,33577.0,37866.0,388.0,121742.0,376.0,290.0,22.0,1428.0,6145.0,14309.0,21011.0,22831.0,389.0,67819.0,224.0,329.0,1504.0,4888.0,11475.0,17919.0,19133.0,18105.0,390.0,75867.0,359.0,291.0,93.0,695.0,3263.0,8334.0,14085.0,17902.0,391.0,46273.0,363.0,256.0,0.0,846.0,3407.0,8242.0,13549.0,19484.0,390.0,47647.0,356.0,276.0,24.0,796.0,3087.0,6488.0,8632.0,9677.0,390.0,30762.0,232.0,21.0,573.0,2050.0,5260.0,9060.0,10605.0,11019.0,390.0,41094.0,249.0,134.0,1167.0,4128.0,10506.0,17023.0,15429.0,9667.0,390.0,60543.0,314.0,266.0,32.0,796.0,3673.0,7835.0,8952.0,6697.0,391.0,30078.0,260.0,216.0,1777.0,6287.0,16198.0,27116.0,26877.0,18149.0,389.0,99099.0,86.0,820.0,2213.0,4250.0,6439.0,6373.0,3050.0,472.0,390.0,26269.0,391.0,391.0,388.0,372.0,206.0,1026.0,5895.0,13515.0,391.0,21425.0,391.0,390.0,384.0,333.0,369.0,4604.0,17035.0,35061.0,390.0,58309.0,311.0,66.0,949.0,3579.0,9337.0,16214.0,17022.0,13916.0,389.0,63511.0,269.0,97.0,62.0,445.0,1351.0,2268.0,2762.0,3394.0,390.0,12654.0,358.0,1719.0,4530.0,12747.0,32424.0,56853.0,66351.0,66406.0,385.0,244131.0,1040.0,4601.0,12328.0,33613.0,81747.0,140319.0,170360.0,182655.0,379.0,629412.0
103,717.0,1111.0,4954.0,16278.0,41234.0,70124.0,79375.0,71001.0,1231.0,292025.0,1165.0,1027.0,757.0,243.0,4612.0,12520.0,17199.0,14026.0,1236.0,54311.0,1036.0,441.0,876.0,4741.0,11813.0,17751.0,14488.0,8156.0,1235.0,65009.0,850.0,357.0,3284.0,12007.0,32340.0,57760.0,66709.0,57380.0,1233.0,237650.0,1210.0,1142.0,1007.0,592.0,335.0,1501.0,2364.0,3075.0,1237.0,11983.0,1146.0,971.0,609.0,443.0,2901.0,5494.0,6302.0,5233.0,1237.0,26306.0,1188.0,834.0,434.0,4178.0,13765.0,26128.0,32731.0,37020.0,1234.0,120896.0,1222.0,1136.0,824.0,582.0,5299.0,13463.0,20165.0,21985.0,1235.0,66973.0,1070.0,517.0,658.0,4042.0,10629.0,17073.0,18287.0,17259.0,1236.0,75021.0,1205.0,1137.0,939.0,151.0,2417.0,7488.0,13239.0,17056.0,1237.0,45427.0,1209.0,1102.0,846.0,0.0,2561.0,7396.0,12703.0,18638.0,1236.0,46801.0,1202.0,1122.0,870.0,50.0,2241.0,5642.0,7786.0,8831.0,1236.0,29916.0,1078.0,825.0,273.0,1204.0,4414.0,8214.0,9759.0,10173.0,1236.0,40248.0,1095.0,712.0,321.0,3282.0,9660.0,16177.0,14583.0,8821.0,1236.0,59697.0,1160.0,1112.0,878.0,50.0,2827.0,6989.0,8106.0,5851.0,1237.0,29232.0,1106.0,630.0,931.0,5441.0,15352.0,26270.0,26031.0,17303.0,1235.0,98253.0,932.0,26.0,1367.0,3404.0,5593.0,5527.0,2204.0,374.0,1236.0,25423.0,1237.0,1237.0,1234.0,1218.0,1052.0,180.0,5049.0,12669.0,1237.0,20579.0,1237.0,1236.0,1230.0,1179.0,477.0,3758.0,16189.0,34215.0,1236.0,57463.0,1157.0,780.0,103.0,2733.0,8491.0,15368.0,16176.0,13070.0,1235.0,62665.0,1115.0,943.0,784.0,401.0,505.0,1422.0,1916.0,2548.0,1236.0,11808.0,488.0,873.0,3684.0,11901.0,31578.0,56007.0,65505.0,65560.0,1231.0,243285.0,194.0,3755.0,11482.0,32767.0,80901.0,139473.0,169514.0,181809.0,1225.0,628566.0
104,3278.0,1450.0,2393.0,13717.0,38673.0,67563.0,76814.0,68440.0,3792.0,289464.0,3726.0,3588.0,3318.0,2318.0,2051.0,9959.0,14638.0,11465.0,3797.0,51750.0,3597.0,3002.0,1685.0,2180.0,9252.0,15190.0,11927.0,5595.0,3796.0,62448.0,3411.0,2204.0,723.0,9446.0,29779.0,55199.0,64148.0,54819.0,3794.0,235089.0,3771.0,3703.0,3568.0,3153.0,2226.0,1060.0,197.0,514.0,3798.0,9422.0,3707.0,3532.0,3170.0,2118.0,340.0,2933.0,3741.0,2672.0,3798.0,23745.0,3749.0,3395.0,2127.0,1617.0,11204.0,23567.0,30170.0,34459.0,3795.0,118335.0,3783.0,3697.0,3385.0,1979.0,2738.0,10902.0,17604.0,19424.0,3796.0,64412.0,3631.0,3078.0,1903.0,1481.0,8068.0,14512.0,15726.0,14698.0,3797.0,72460.0,3766.0,3698.0,3500.0,2712.0,144.0,4927.0,10678.0,14495.0,3798.0,42866.0,3770.0,3663.0,3407.0,2561.0,0.0,4835.0,10142.0,16077.0,3797.0,44240.0,3763.0,3683.0,3431.0,2611.0,320.0,3081.0,5225.0,6270.0,3797.0,27355.0,3639.0,3386.0,2834.0,1357.0,1853.0,5653.0,7198.0,7612.0,3797.0,37687.0,3656.0,3273.0,2240.0,721.0,7099.0,13616.0,12022.0,6260.0,3797.0,57136.0,3721.0,3673.0,3439.0,2611.0,266.0,4428.0,5545.0,3290.0,3798.0,26671.0,3667.0,3191.0,1630.0,2880.0,12791.0,23709.0,23470.0,14742.0,3796.0,95692.0,3493.0,2587.0,1194.0,843.0,3032.0,2966.0,357.0,2935.0,3797.0,22862.0,3798.0,3798.0,3795.0,3779.0,3613.0,2381.0,2488.0,10108.0,3798.0,18018.0,3798.0,3797.0,3791.0,3740.0,3038.0,1197.0,13628.0,31654.0,3797.0,54902.0,3718.0,3341.0,2458.0,172.0,5930.0,12807.0,13615.0,10509.0,3796.0,60104.0,3676.0,3504.0,3345.0,2962.0,2056.0,1139.0,645.0,13.0,3797.0,9247.0,3049.0,1688.0,1123.0,9340.0,29017.0,53446.0,62944.0,62999.0,3792.0,240724.0,2367.0,1194.0,8921.0,30206.0,78340.0,136912.0,166953.0,179248.0,3786.0,626005.0
105,8113.0,6285.0,2442.0,8882.0,33838.0,62728.0,71979.0,63605.0,8627.0,284629.0,8561.0,8423.0,8153.0,7153.0,2784.0,5124.0,9803.0,6630.0,8632.0,46915.0,8432.0,7837.0,6520.0,2655.0,4417.0,10355.0,7092.0,760.0,8631.0,57613.0,8246.0,7039.0,4112.0,4611.0,24944.0,50364.0,59313.0,49984.0,8629.0,230254.0,8606.0,8538.0,8403.0,7988.0,7061.0,5895.0,5032.0,4321.0,8633.0,4587.0,8542.0,8367.0,8005.0,6953.0,4495.0,1902.0,1094.0,2163.0,8633.0,18910.0,8584.0,8230.0,6962.0,3218.0,6369.0,18732.0,25335.0,29624.0,8630.0,113500.0,8618.0,8532.0,8220.0,6814.0,2097.0,6067.0,12769.0,14589.0,8631.0,59577.0,8466.0,7913.0,6738.0,3354.0,3233.0,9677.0,10891.0,9863.0,8632.0,67625.0,8601.0,8533.0,8335.0,7547.0,4979.0,92.0,5843.0,9660.0,8633.0,38031.0,8605.0,8498.0,8242.0,7396.0,4835.0,0.0,5307.0,11242.0,8632.0,39405.0,8598.0,8518.0,8266.0,7446.0,5155.0,1754.0,390.0,1435.0,8632.0,22520.0,8474.0,8221.0,7669.0,6192.0,2982.0,818.0,2363.0,2777.0,8632.0,32852.0,8491.0,8108.0,7075.0,4114.0,2264.0,8781.0,7187.0,1425.0,8632.0,52301.0,8556.0,8508.0,8274.0,7446.0,4569.0,407.0,710.0,1545.0,8633.0,21836.0,8502.0,8026.0,6465.0,1955.0,7956.0,18874.0,18635.0,9907.0,8631.0,90857.0,8328.0,7422.0,6029.0,3992.0,1803.0,1869.0,5192.0,7770.0,8632.0,18027.0,8633.0,8633.0,8630.0,8614.0,8448.0,7216.0,2347.0,5273.0,8633.0,13183.0,8633.0,8632.0,8626.0,8575.0,7873.0,3638.0,8793.0,26819.0,8632.0,50067.0,8553.0,8176.0,7293.0,4663.0,1095.0,7972.0,8780.0,5674.0,8631.0,55269.0,8511.0,8339.0,8180.0,7797.0,6891.0,5974.0,5480.0,4848.0,8632.0,4412.0,7884.0,6523.0,3712.0,4505.0,24182.0,48611.0,58109.0,58164.0,8627.0,235889.0,7202.0,3641.0,4086.0,25371.0,73505.0,132077.0,162118.0,174413.0,8621.0,621170.0
106,13420.0,11592.0,7749.0,3575.0,28531.0,57421.0,66672.0,58298.0,13934.0,279322.0,13868.0,13730.0,13460.0,12460.0,8091.0,183.0,4496.0,1323.0,13939.0,41608.0,13739.0,13144.0,11827.0,7962.0,890.0,5048.0,1785.0,4547.0,13938.0,52306.0,13553.0,12346.0,9419.0,696.0,19637.0,45057.0,54006.0,44677.0,13936.0,224947.0,13913.0,13845.0,13710.0,13295.0,12368.0,11202.0,10339.0,9628.0,13940.0,720.0,13849.0,13674.0,13312.0,12260.0,9802.0,7209.0,6401.0,7470.0,13940.0,13603.0,13891.0,13537.0,12269.0,8525.0,1062.0,13425.0,20028.0,24317.0,13937.0,108193.0,13925.0,13839.0,13527.0,12121.0,7404.0,760.0,7462.0,9282.0,13938.0,54270.0,13773.0,13220.0,12045.0,8661.0,2074.0,4370.0,5584.0,4556.0,13939.0,62318.0,13908.0,13840.0,13642.0,12854.0,10286.0,5215.0,536.0,4353.0,13940.0,32724.0,13912.0,13805.0,13549.0,12703.0,10142.0,5307.0,0.0,5935.0,13939.0,34098.0,13905.0,13825.0,13573.0,12753.0,10462.0,7061.0,4917.0,3872.0,13939.0,17213.0,13781.0,13528.0,12976.0,11499.0,8289.0,4489.0,2944.0,2530.0,13939.0,27545.0,13798.0,13415.0,12382.0,9421.0,3043.0,3474.0,1880.0,3882.0,13939.0,46994.0,13863.0,13815.0,13581.0,12753.0,9876.0,5714.0,4597.0,6852.0,13940.0,16529.0,13809.0,13333.0,11772.0,7262.0,2649.0,13567.0,13328.0,4600.0,13938.0,85550.0,13635.0,12729.0,11336.0,9299.0,7110.0,7176.0,10499.0,13077.0,13939.0,12720.0,13940.0,13940.0,13937.0,13921.0,13755.0,12523.0,7654.0,34.0,13940.0,7876.0,13940.0,13939.0,13933.0,13882.0,13180.0,8945.0,3486.0,21512.0,13939.0,44760.0,13860.0,13483.0,12600.0,9970.0,4212.0,2665.0,3473.0,367.0,13938.0,49962.0,13818.0,13646.0,13487.0,13104.0,12198.0,11281.0,10787.0,10155.0,13939.0,895.0,13191.0,11830.0,9019.0,802.0,18875.0,43304.0,52802.0,52857.0,13934.0,230582.0,12509.0,8948.0,1221.0,20064.0,68198.0,126770.0,156811.0,169106.0,13928.0,615863.0
107,19355.0,17527.0,13684.0,2360.0,22596.0,51486.0,60737.0,52363.0,19869.0,273387.0,19803.0,19665.0,19395.0,18395.0,14026.0,6118.0,1439.0,4612.0,19874.0,35673.0,19674.0,19079.0,17762.0,13897.0,6825.0,887.0,4150.0,10482.0,19873.0,46371.0,19488.0,18281.0,15354.0,6631.0,13702.0,39122.0,48071.0,38742.0,19871.0,219012.0,19848.0,19780.0,19645.0,19230.0,18303.0,17137.0,16274.0,15563.0,19875.0,6655.0,19784.0,19609.0,19247.0,18195.0,15737.0,13144.0,12336.0,13405.0,19875.0,7668.0,19826.0,19472.0,18204.0,14460.0,4873.0,7490.0,14093.0,18382.0,19872.0,102258.0,19860.0,19774.0,19462.0,18056.0,13339.0,5175.0,1527.0,3347.0,19873.0,48335.0,19708.0,19155.0,17980.0,14596.0,8009.0,1565.0,351.0,1379.0,19874.0,56383.0,19843.0,19775.0,19577.0,18789.0,16221.0,11150.0,5399.0,1582.0,19875.0,26789.0,19847.0,19740.0,19484.0,18638.0,16077.0,11242.0,5935.0,0.0,19874.0,28163.0,19840.0,19760.0,19508.0,18688.0,16397.0,12996.0,10852.0,9807.0,19874.0,11278.0,19716.0,19463.0,18911.0,17434.0,14224.0,10424.0,8879.0,8465.0,19874.0,21610.0,19733.0,19350.0,18317.0,15356.0,8978.0,2461.0,4055.0,9817.0,19874.0,41059.0,19798.0,19750.0,19516.0,18688.0,15811.0,11649.0,10532.0,12787.0,19875.0,10594.0,19744.0,19268.0,17707.0,13197.0,3286.0,7632.0,7393.0,1335.0,19873.0,79615.0,19570.0,18664.0,17271.0,15234.0,13045.0,13111.0,16434.0,19012.0,19874.0,6785.0,19875.0,19875.0,19872.0,19856.0,19690.0,18458.0,13589.0,5969.0,19875.0,1941.0,19875.0,19874.0,19868.0,19817.0,19115.0,14880.0,2449.0,15577.0,19874.0,38825.0,19795.0,19418.0,18535.0,15905.0,10147.0,3270.0,2462.0,5568.0,19873.0,44027.0,19753.0,19581.0,19422.0,19039.0,18133.0,17216.0,16722.0,16090.0,19874.0,6830.0,19126.0,17765.0,14954.0,6737.0,12940.0,37369.0,46867.0,46922.0,19869.0,224647.0,18444.0,14883.0,7156.0,14129.0,62263.0,120835.0,150876.0,163171.0,19863.0,609928.0
108,519.0,2347.0,6190.0,17514.0,42470.0,71360.0,80611.0,72237.0,5.0,293261.0,71.0,209.0,479.0,1479.0,5848.0,13756.0,18435.0,15262.0,0.0,55547.0,200.0,795.0,2112.0,5977.0,13049.0,18987.0,15724.0,9392.0,1.0,66245.0,386.0,1593.0,4520.0,13243.0,33576.0,58996.0,67945.0,58616.0,3.0,238886.0,26.0,94.0,229.0,644.0,1571.0,2737.0,3600.0,4311.0,1.0,13219.0,90.0,265.0,627.0,1679.0,4137.0,6730.0,7538.0,6469.0,1.0,27542.0,48.0,402.0,1670.0,5414.0,15001.0,27364.0,33967.0,38256.0,2.0,122132.0,14.0,100.0,412.0,1818.0,6535.0,14699.0,21401.0,23221.0,1.0,68209.0,166.0,719.0,1894.0,5278.0,11865.0,18309.0,19523.0,18495.0,0.0,76257.0,31.0,99.0,297.0,1085.0,3653.0,8724.0,14475.0,18292.0,1.0,46663.0,27.0,134.0,390.0,1236.0,3797.0,8632.0,13939.0,19874.0,0.0,48037.0,34.0,114.0,366.0,1186.0,3477.0,6878.0,9022.0,10067.0,0.0,31152.0,158.0,411.0,963.0,2440.0,5650.0,9450.0,10995.0,11409.0,0.0,41484.0,141.0,524.0,1557.0,4518.0,10896.0,17413.0,15819.0,10057.0,0.0,60933.0,76.0,124.0,358.0,1186.0,4063.0,8225.0,9342.0,7087.0,1.0,30468.0,130.0,606.0,2167.0,6677.0,16588.0,27506.0,27267.0,18539.0,1.0,99489.0,304.0,1210.0,2603.0,4640.0,6829.0,6763.0,3440.0,862.0,0.0,26659.0,1.0,1.0,2.0,18.0,184.0,1416.0,6285.0,13905.0,1.0,21815.0,1.0,0.0,6.0,57.0,759.0,4994.0,17425.0,35451.0,0.0,58699.0,79.0,456.0,1339.0,3969.0,9727.0,16604.0,17412.0,14306.0,1.0,63901.0,121.0,293.0,452.0,835.0,1741.0,2658.0,3152.0,3784.0,0.0,13044.0,748.0,2109.0,4920.0,13137.0,32814.0,57243.0,66741.0,66796.0,5.0,244521.0,1430.0,4991.0,12718.0,34003.0,82137.0,140709.0,170750.0,183045.0,11.0,629802.0
109,47518.0,45690.0,41847.0,30523.0,5567.0,23323.0,32574.0,24200.0,48032.0,245224.0,47966.0,47828.0,47558.0,46558.0,42189.0,34281.0,29602.0,32775.0,48037.0,7510.0,47837.0,47242.0,45925.0,42060.0,34988.0,29050.0,32313.0,38645.0,48036.0,18208.0,47651.0,46444.0,43517.0,34794.0,14461.0,10959.0,19908.0,10579.0,48034.0,190849.0,48011.0,47943.0,47808.0,47393.0,46466.0,45300.0,44437.0,43726.0,48038.0,34818.0,47947.0,47772.0,47410.0,46358.0,43900.0,41307.0,40499.0,41568.0,48038.0,20495.0,47989.0,47635.0,46367.0,42623.0,33036.0,20673.0,14070.0,9781.0,48035.0,74095.0,48023.0,47937.0,47625.0,46219.0,41502.0,33338.0,26636.0,24816.0,48036.0,20172.0,47871.0,47318.0,46143.0,42759.0,36172.0,29728.0,28514.0,29542.0,48037.0,28220.0,48006.0,47938.0,47740.0,46952.0,44384.0,39313.0,33562.0,29745.0,48038.0,1374.0,48010.0,47903.0,47647.0,46801.0,44240.0,39405.0,34098.0,28163.0,48037.0,0.0,48003.0,47923.0,47671.0,46851.0,44560.0,41159.0,39015.0,37970.0,48037.0,16885.0,47879.0,47626.0,47074.0,45597.0,42387.0,38587.0,37042.0,36628.0,48037.0,6553.0,47896.0,47513.0,46480.0,43519.0,37141.0,30624.0,32218.0,37980.0,48037.0,12896.0,47961.0,47913.0,47679.0,46851.0,43974.0,39812.0,38695.0,40950.0,48038.0,17569.0,47907.0,47431.0,45870.0,41360.0,31449.0,20531.0,20770.0,29498.0,48036.0,51452.0,47733.0,46827.0,45434.0,43397.0,41208.0,41274.0,44597.0,47175.0,48037.0,21378.0,48038.0,48038.0,48035.0,48019.0,47853.0,46621.0,41752.0,34132.0,48038.0,26222.0,48038.0,48037.0,48031.0,47980.0,47278.0,43043.0,30612.0,12586.0,48037.0,10662.0,47958.0,47581.0,46698.0,44068.0,38310.0,31433.0,30625.0,33731.0,48036.0,15864.0,47916.0,47744.0,47585.0,47202.0,46296.0,45379.0,44885.0,44253.0,48037.0,34993.0,47289.0,45928.0,43117.0,34900.0,15223.0,9206.0,18704.0,18759.0,48032.0,196484.0,46607.0,43046.0,35319.0,14034.0,34100.0,92672.0,122713.0,135008.0,48026.0,581765.0
110,485.0,2313.0,6156.0,17480.0,42436.0,71326.0,80577.0,72203.0,29.0,293227.0,37.0,175.0,445.0,1445.0,5814.0,13722.0,18401.0,15228.0,34.0,55513.0,166.0,761.0,2078.0,5943.0,13015.0,18953.0,15690.0,9358.0,33.0,66211.0,352.0,1559.0,4486.0,13209.0,33542.0,58962.0,67911.0,58582.0,31.0,238852.0,8.0,60.0,195.0,610.0,1537.0,2703.0,3566.0,4277.0,35.0,13185.0,56.0,231.0,593.0,1645.0,4103.0,6696.0,7504.0,6435.0,35.0,27508.0,14.0,368.0,1636.0,5380.0,14967.0,27330.0,33933.0,38222.0,32.0,122098.0,20.0,66.0,378.0,1784.0,6501.0,14665.0,21367.0,23187.0,33.0,68175.0,132.0,685.0,1860.0,5244.0,11831.0,18275.0,19489.0,18461.0,34.0,76223.0,3.0,65.0,263.0,1051.0,3619.0,8690.0,14441.0,18258.0,35.0,46629.0,7.0,100.0,356.0,1202.0,3763.0,8598.0,13905.0,19840.0,34.0,48003.0,0.0,80.0,332.0,1152.0,3443.0,6844.0,8988.0,10033.0,34.0,31118.0,124.0,377.0,929.0,2406.0,5616.0,9416.0,10961.0,11375.0,34.0,41450.0,107.0,490.0,1523.0,4484.0,10862.0,17379.0,15785.0,10023.0,34.0,60899.0,42.0,90.0,324.0,1152.0,4029.0,8191.0,9308.0,7053.0,35.0,30434.0,96.0,572.0,2133.0,6643.0,16554.0,27472.0,27233.0,18505.0,33.0,99455.0,270.0,1176.0,2569.0,4606.0,6795.0,6729.0,3406.0,828.0,34.0,26625.0,35.0,35.0,32.0,16.0,150.0,1382.0,6251.0,13871.0,35.0,21781.0,35.0,34.0,28.0,23.0,725.0,4960.0,17391.0,35417.0,34.0,58665.0,45.0,422.0,1305.0,3935.0,9693.0,16570.0,17378.0,14272.0,33.0,63867.0,87.0,259.0,418.0,801.0,1707.0,2624.0,3118.0,3750.0,34.0,13010.0,714.0,2075.0,4886.0,13103.0,32780.0,57209.0,66707.0,66762.0,29.0,244487.0,1396.0,4957.0,12684.0,33969.0,82103.0,140675.0,170716.0,183011.0,23.0,629768.0
111,405.0,2233.0,6076.0,17400.0,42356.0,71246.0,80497.0,72123.0,109.0,293147.0,43.0,95.0,365.0,1365.0,5734.0,13642.0,18321.0,15148.0,114.0,55433.0,86.0,681.0,1998.0,5863.0,12935.0,18873.0,15610.0,9278.0,113.0,66131.0,272.0,1479.0,4406.0,13129.0,33462.0,58882.0,67831.0,58502.0,111.0,238772.0,88.0,20.0,115.0,530.0,1457.0,2623.0,3486.0,4197.0,115.0,13105.0,24.0,151.0,513.0,1565.0,4023.0,6616.0,7424.0,6355.0,115.0,27428.0,66.0,288.0,1556.0,5300.0,14887.0,27250.0,33853.0,38142.0,112.0,122018.0,100.0,14.0,298.0,1704.0,6421.0,14585.0,21287.0,23107.0,113.0,68095.0,52.0,605.0,1780.0,5164.0,11751.0,18195.0,19409.0,18381.0,114.0,76143.0,83.0,15.0,183.0,971.0,3539.0,8610.0,14361.0,18178.0,115.0,46549.0,87.0,20.0,276.0,1122.0,3683.0,8518.0,13825.0,19760.0,114.0,47923.0,80.0,0.0,252.0,1072.0,3363.0,6764.0,8908.0,9953.0,114.0,31038.0,44.0,297.0,849.0,2326.0,5536.0,9336.0,10881.0,11295.0,114.0,41370.0,27.0,410.0,1443.0,4404.0,10782.0,17299.0,15705.0,9943.0,114.0,60819.0,38.0,10.0,244.0,1072.0,3949.0,8111.0,9228.0,6973.0,115.0,30354.0,16.0,492.0,2053.0,6563.0,16474.0,27392.0,27153.0,18425.0,113.0,99375.0,190.0,1096.0,2489.0,4526.0,6715.0,6649.0,3326.0,748.0,114.0,26545.0,115.0,115.0,112.0,96.0,70.0,1302.0,6171.0,13791.0,115.0,21701.0,115.0,114.0,108.0,57.0,645.0,4880.0,17311.0,35337.0,114.0,58585.0,35.0,342.0,1225.0,3855.0,9613.0,16490.0,17298.0,14192.0,113.0,63787.0,7.0,179.0,338.0,721.0,1627.0,2544.0,3038.0,3670.0,114.0,12930.0,634.0,1995.0,4806.0,13023.0,32700.0,57129.0,66627.0,66682.0,109.0,244407.0,1316.0,4877.0,12604.0,33889.0,82023.0,140595.0,170636.0,182931.0,103.0,629688.0
